Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
2	0	0	dev=net(0)	InInterests	0	0
2	0	0	dev=net(0)	OutInterests	147	5.16699
2	0	0	dev=net(0)	DropInterests	0	0
2	0	0	dev=net(0)	InNacks	0	0
2	0	0	dev=net(0)	OutNacks	0	0
2	0	0	dev=net(0)	DropNacks	0	0
2	0	0	dev=net(0)	InData	75	78.0752
2	0	0	dev=net(0)	OutData	0	0
2	0	0	dev=net(0)	DropData	0	0
2	0	1	dev=local(1)	InInterests	147	0
2	0	1	dev=local(1)	OutInterests	0	0
2	0	1	dev=local(1)	DropInterests	0	0
2	0	1	dev=local(1)	InNacks	0	0
2	0	1	dev=local(1)	OutNacks	0	0
2	0	1	dev=local(1)	DropNacks	0	0
2	0	1	dev=local(1)	InData	0	0
2	0	1	dev=local(1)	OutData	75	78.0752
2	0	1	dev=local(1)	DropData	0	0
2	0	-1	all	SatisfiedInterests	75	0
2	0	-1	all	TimedOutInterests	0	0
2	1	0	dev=net(0)	InInterests	113	3.97168
2	1	0	dev=net(0)	OutInterests	0	0
2	1	0	dev=net(0)	DropInterests	0	0
2	1	0	dev=net(0)	InNacks	0	0
2	1	0	dev=net(0)	OutNacks	0	0
2	1	0	dev=net(0)	DropNacks	0	0
2	1	0	dev=net(0)	InData	0	0
2	1	0	dev=net(0)	OutData	113	117.634
2	1	0	dev=net(0)	DropData	0	0
2	1	1	dev=net(1)	InInterests	0	0
2	1	1	dev=net(1)	OutInterests	113	3.97168
2	1	1	dev=net(1)	DropInterests	0	0
2	1	1	dev=net(1)	InNacks	0	0
2	1	1	dev=net(1)	OutNacks	0	0
2	1	1	dev=net(1)	DropNacks	0	0
2	1	1	dev=net(1)	InData	0	0
2	1	1	dev=net(1)	OutData	0	0
2	1	1	dev=net(1)	DropData	0	0
2	1	2	dev=net(2)	InInterests	0	0
2	1	2	dev=net(2)	OutInterests	113	3.97168
2	1	2	dev=net(2)	DropInterests	0	0
2	1	2	dev=net(2)	InNacks	0	0
2	1	2	dev=net(2)	OutNacks	0	0
2	1	2	dev=net(2)	DropNacks	0	0
2	1	2	dev=net(2)	InData	113	117.634
2	1	2	dev=net(2)	OutData	0	0
2	1	2	dev=net(2)	DropData	0	0
2	1	-1	all	SatisfiedInterests	113	0
2	1	-1	all	TimedOutInterests	0	0
2	2	0	dev=net(0)	InInterests	0	0
2	2	0	dev=net(0)	OutInterests	113	3.97168
2	2	0	dev=net(0)	DropInterests	0	0
2	2	0	dev=net(0)	InNacks	0	0
2	2	0	dev=net(0)	OutNacks	0	0
2	2	0	dev=net(0)	DropNacks	0	0
2	2	0	dev=net(0)	InData	113	117.634
2	2	0	dev=net(0)	OutData	0	0
2	2	0	dev=net(0)	DropData	0	0
2	2	1	dev=net(1)	InInterests	114	4.00684
2	2	1	dev=net(1)	OutInterests	0	0
2	2	1	dev=net(1)	DropInterests	0	0
2	2	1	dev=net(1)	InNacks	0	0
2	2	1	dev=net(1)	OutNacks	0	0
2	2	1	dev=net(1)	DropNacks	0	0
2	2	1	dev=net(1)	InData	0	0
2	2	1	dev=net(1)	OutData	114	118.675
2	2	1	dev=net(1)	DropData	0	0
2	2	-1	all	SatisfiedInterests	114	0
2	2	-1	all	TimedOutInterests	0	0
2	3	0	dev=net(0)	InInterests	113	3.97168
2	3	0	dev=net(0)	OutInterests	0	0
2	3	0	dev=net(0)	DropInterests	0	0
2	3	0	dev=net(0)	InNacks	0	0
2	3	0	dev=net(0)	OutNacks	0	0
2	3	0	dev=net(0)	DropNacks	0	0
2	3	0	dev=net(0)	InData	0	0
2	3	0	dev=net(0)	OutData	0	0
2	3	0	dev=net(0)	DropData	0	0
2	3	1	dev=net(1)	InInterests	0	0
2	3	1	dev=net(1)	OutInterests	113	3.97168
2	3	1	dev=net(1)	DropInterests	0	0
2	3	1	dev=net(1)	InNacks	0	0
2	3	1	dev=net(1)	OutNacks	0	0
2	3	1	dev=net(1)	DropNacks	0	0
2	3	1	dev=net(1)	InData	0	0
2	3	1	dev=net(1)	OutData	0	0
2	3	1	dev=net(1)	DropData	0	0
2	4	0	dev=net(0)	InInterests	113	3.97168
2	4	0	dev=net(0)	OutInterests	0	0
2	4	0	dev=net(0)	DropInterests	0	0
2	4	0	dev=net(0)	InNacks	0	0
2	4	0	dev=net(0)	OutNacks	0	0
2	4	0	dev=net(0)	DropNacks	0	0
2	4	0	dev=net(0)	InData	0	0
2	4	0	dev=net(0)	OutData	113	117.634
2	4	0	dev=net(0)	DropData	0	0
2	4	1	dev=local(1)	InInterests	0	0
2	4	1	dev=local(1)	OutInterests	113	3.97168
2	4	1	dev=local(1)	DropInterests	0	0
2	4	1	dev=local(1)	InNacks	0	0
2	4	1	dev=local(1)	OutNacks	0	0
2	4	1	dev=local(1)	DropNacks	0	0
2	4	1	dev=local(1)	InData	113	0
2	4	1	dev=local(1)	OutData	0	0
2	4	1	dev=local(1)	DropData	0	0
2	4	-1	all	SatisfiedInterests	113	0
2	4	-1	all	TimedOutInterests	0	0
3	0	0	dev=net(0)	InInterests	0	0
3	0	0	dev=net(0)	OutInterests	146	5.1543
3	0	0	dev=net(0)	DropInterests	0	0
3	0	0	dev=net(0)	InNacks	0	0
3	0	0	dev=net(0)	OutNacks	0	0
3	0	0	dev=net(0)	DropNacks	0	0
3	0	0	dev=net(0)	InData	81	84.3223
3	0	0	dev=net(0)	OutData	0	0
3	0	0	dev=net(0)	DropData	0	0
3	0	1	dev=local(1)	InInterests	146	0
3	0	1	dev=local(1)	OutInterests	0	0
3	0	1	dev=local(1)	DropInterests	0	0
3	0	1	dev=local(1)	InNacks	0	0
3	0	1	dev=local(1)	OutNacks	0	0
3	0	1	dev=local(1)	DropNacks	0	0
3	0	1	dev=local(1)	InData	0	0
3	0	1	dev=local(1)	OutData	81	84.3223
3	0	1	dev=local(1)	DropData	0	0
3	0	-1	all	SatisfiedInterests	81	0
3	0	-1	all	TimedOutInterests	0	0
3	1	0	dev=net(0)	InInterests	99	3.48047
3	1	0	dev=net(0)	OutInterests	0	0
3	1	0	dev=net(0)	DropInterests	0	0
3	1	0	dev=net(0)	InNacks	0	0
3	1	0	dev=net(0)	OutNacks	0	0
3	1	0	dev=net(0)	DropNacks	0	0
3	1	0	dev=net(0)	InData	0	0
3	1	0	dev=net(0)	OutData	97	100.979
3	1	0	dev=net(0)	DropData	0	0
3	1	1	dev=net(1)	InInterests	0	0
3	1	1	dev=net(1)	OutInterests	99	3.48047
3	1	1	dev=net(1)	DropInterests	0	0
3	1	1	dev=net(1)	InNacks	0	0
3	1	1	dev=net(1)	OutNacks	0	0
3	1	1	dev=net(1)	DropNacks	0	0
3	1	1	dev=net(1)	InData	0	0
3	1	1	dev=net(1)	OutData	0	0
3	1	1	dev=net(1)	DropData	0	0
3	1	2	dev=net(2)	InInterests	0	0
3	1	2	dev=net(2)	OutInterests	99	3.48047
3	1	2	dev=net(2)	DropInterests	0	0
3	1	2	dev=net(2)	InNacks	0	0
3	1	2	dev=net(2)	OutNacks	0	0
3	1	2	dev=net(2)	DropNacks	0	0
3	1	2	dev=net(2)	InData	97	100.979
3	1	2	dev=net(2)	OutData	0	0
3	1	2	dev=net(2)	DropData	0	0
3	1	-1	all	SatisfiedInterests	97	0
3	1	-1	all	TimedOutInterests	0	0
3	2	0	dev=net(0)	InInterests	0	0
3	2	0	dev=net(0)	OutInterests	101	3.55078
3	2	0	dev=net(0)	DropInterests	0	0
3	2	0	dev=net(0)	InNacks	0	0
3	2	0	dev=net(0)	OutNacks	0	0
3	2	0	dev=net(0)	DropNacks	0	0
3	2	0	dev=net(0)	InData	95	98.8965
3	2	0	dev=net(0)	OutData	0	0
3	2	0	dev=net(0)	DropData	0	0
3	2	1	dev=net(1)	InInterests	112	3.9375
3	2	1	dev=net(1)	OutInterests	0	0
3	2	1	dev=net(1)	DropInterests	0	0
3	2	1	dev=net(1)	InNacks	0	0
3	2	1	dev=net(1)	OutNacks	0	0
3	2	1	dev=net(1)	DropNacks	0	0
3	2	1	dev=net(1)	InData	0	0
3	2	1	dev=net(1)	OutData	106	110.348
3	2	1	dev=net(1)	DropData	0	0
3	2	-1	all	SatisfiedInterests	106	0
3	2	-1	all	TimedOutInterests	0	0
3	3	0	dev=net(0)	InInterests	98	3.44531
3	3	0	dev=net(0)	OutInterests	0	0
3	3	0	dev=net(0)	DropInterests	0	0
3	3	0	dev=net(0)	InNacks	0	0
3	3	0	dev=net(0)	OutNacks	0	0
3	3	0	dev=net(0)	DropNacks	0	0
3	3	0	dev=net(0)	InData	0	0
3	3	0	dev=net(0)	OutData	0	0
3	3	0	dev=net(0)	DropData	0	0
3	3	1	dev=net(1)	InInterests	0	0
3	3	1	dev=net(1)	OutInterests	98	3.44531
3	3	1	dev=net(1)	DropInterests	0	0
3	3	1	dev=net(1)	InNacks	0	0
3	3	1	dev=net(1)	OutNacks	0	0
3	3	1	dev=net(1)	DropNacks	0	0
3	3	1	dev=net(1)	InData	0	0
3	3	1	dev=net(1)	OutData	0	0
3	3	1	dev=net(1)	DropData	0	0
3	4	0	dev=net(0)	InInterests	98	3.44531
3	4	0	dev=net(0)	OutInterests	0	0
3	4	0	dev=net(0)	DropInterests	0	0
3	4	0	dev=net(0)	InNacks	0	0
3	4	0	dev=net(0)	OutNacks	0	0
3	4	0	dev=net(0)	DropNacks	0	0
3	4	0	dev=net(0)	InData	0	0
3	4	0	dev=net(0)	OutData	98	102.02
3	4	0	dev=net(0)	DropData	0	0
3	4	1	dev=local(1)	InInterests	0	0
3	4	1	dev=local(1)	OutInterests	98	3.44531
3	4	1	dev=local(1)	DropInterests	0	0
3	4	1	dev=local(1)	InNacks	0	0
3	4	1	dev=local(1)	OutNacks	0	0
3	4	1	dev=local(1)	DropNacks	0	0
3	4	1	dev=local(1)	InData	98	0
3	4	1	dev=local(1)	OutData	0	0
3	4	1	dev=local(1)	DropData	0	0
3	4	-1	all	SatisfiedInterests	98	0
3	4	-1	all	TimedOutInterests	0	0
4	0	0	dev=net(0)	InInterests	0	0
4	0	0	dev=net(0)	OutInterests	147	5.30566
4	0	0	dev=net(0)	DropInterests	0	0
4	0	0	dev=net(0)	InNacks	0	0
4	0	0	dev=net(0)	OutNacks	0	0
4	0	0	dev=net(0)	DropNacks	0	0
4	0	0	dev=net(0)	InData	80	83.2812
4	0	0	dev=net(0)	OutData	0	0
4	0	0	dev=net(0)	DropData	0	0
4	0	1	dev=local(1)	InInterests	147	0
4	0	1	dev=local(1)	OutInterests	0	0
4	0	1	dev=local(1)	DropInterests	0	0
4	0	1	dev=local(1)	InNacks	0	0
4	0	1	dev=local(1)	OutNacks	0	0
4	0	1	dev=local(1)	DropNacks	0	0
4	0	1	dev=local(1)	InData	0	0
4	0	1	dev=local(1)	OutData	80	83.2812
4	0	1	dev=local(1)	DropData	0	0
4	0	-1	all	SatisfiedInterests	80	0
4	0	-1	all	TimedOutInterests	0	0
4	1	0	dev=net(0)	InInterests	109	3.89551
4	1	0	dev=net(0)	OutInterests	0	0
4	1	0	dev=net(0)	DropInterests	0	0
4	1	0	dev=net(0)	InNacks	0	0
4	1	0	dev=net(0)	OutNacks	0	0
4	1	0	dev=net(0)	DropNacks	0	0
4	1	0	dev=net(0)	InData	0	0
4	1	0	dev=net(0)	OutData	110	114.574
4	1	0	dev=net(0)	DropData	0	0
4	1	1	dev=net(1)	InInterests	0	0
4	1	1	dev=net(1)	OutInterests	109	3.89551
4	1	1	dev=net(1)	DropInterests	0	0
4	1	1	dev=net(1)	InNacks	0	0
4	1	1	dev=net(1)	OutNacks	0	0
4	1	1	dev=net(1)	DropNacks	0	0
4	1	1	dev=net(1)	InData	0	0
4	1	1	dev=net(1)	OutData	0	0
4	1	1	dev=net(1)	DropData	0	0
4	1	2	dev=net(2)	InInterests	0	0
4	1	2	dev=net(2)	OutInterests	109	3.89551
4	1	2	dev=net(2)	DropInterests	0	0
4	1	2	dev=net(2)	InNacks	0	0
4	1	2	dev=net(2)	OutNacks	0	0
4	1	2	dev=net(2)	DropNacks	0	0
4	1	2	dev=net(2)	InData	110	114.574
4	1	2	dev=net(2)	OutData	0	0
4	1	2	dev=net(2)	DropData	0	0
4	1	-1	all	SatisfiedInterests	110	0
4	1	-1	all	TimedOutInterests	0	0
4	2	0	dev=net(0)	InInterests	0	0
4	2	0	dev=net(0)	OutInterests	107	3.8252
4	2	0	dev=net(0)	DropInterests	0	0
4	2	0	dev=net(0)	InNacks	0	0
4	2	0	dev=net(0)	OutNacks	0	0
4	2	0	dev=net(0)	DropNacks	0	0
4	2	0	dev=net(0)	InData	112	116.656
4	2	0	dev=net(0)	OutData	0	0
4	2	0	dev=net(0)	DropData	0	0
4	2	1	dev=net(1)	InInterests	112	4.00098
4	2	1	dev=net(1)	OutInterests	0	0
4	2	1	dev=net(1)	DropInterests	0	0
4	2	1	dev=net(1)	InNacks	0	0
4	2	1	dev=net(1)	OutNacks	0	0
4	2	1	dev=net(1)	DropNacks	0	0
4	2	1	dev=net(1)	InData	0	0
4	2	1	dev=net(1)	OutData	117	121.861
4	2	1	dev=net(1)	DropData	0	0
4	2	-1	all	SatisfiedInterests	117	0
4	2	-1	all	TimedOutInterests	0	0
4	3	0	dev=net(0)	InInterests	109	3.89453
4	3	0	dev=net(0)	OutInterests	0	0
4	3	0	dev=net(0)	DropInterests	0	0
4	3	0	dev=net(0)	InNacks	0	0
4	3	0	dev=net(0)	OutNacks	0	0
4	3	0	dev=net(0)	DropNacks	0	0
4	3	0	dev=net(0)	InData	0	0
4	3	0	dev=net(0)	OutData	0	0
4	3	0	dev=net(0)	DropData	0	0
4	3	1	dev=net(1)	InInterests	0	0
4	3	1	dev=net(1)	OutInterests	109	3.89453
4	3	1	dev=net(1)	DropInterests	0	0
4	3	1	dev=net(1)	InNacks	0	0
4	3	1	dev=net(1)	OutNacks	0	0
4	3	1	dev=net(1)	DropNacks	0	0
4	3	1	dev=net(1)	InData	0	0
4	3	1	dev=net(1)	OutData	0	0
4	3	1	dev=net(1)	DropData	0	0
4	3	-1	all	SatisfiedInterests	0	0
4	3	-1	all	TimedOutInterests	113	0
4	4	0	dev=net(0)	InInterests	109	3.89453
4	4	0	dev=net(0)	OutInterests	0	0
4	4	0	dev=net(0)	DropInterests	0	0
4	4	0	dev=net(0)	InNacks	0	0
4	4	0	dev=net(0)	OutNacks	0	0
4	4	0	dev=net(0)	DropNacks	0	0
4	4	0	dev=net(0)	InData	0	0
4	4	0	dev=net(0)	OutData	109	113.533
4	4	0	dev=net(0)	DropData	0	0
4	4	1	dev=local(1)	InInterests	0	0
4	4	1	dev=local(1)	OutInterests	109	3.89453
4	4	1	dev=local(1)	DropInterests	0	0
4	4	1	dev=local(1)	InNacks	0	0
4	4	1	dev=local(1)	OutNacks	0	0
4	4	1	dev=local(1)	DropNacks	0	0
4	4	1	dev=local(1)	InData	109	0
4	4	1	dev=local(1)	OutData	0	0
4	4	1	dev=local(1)	DropData	0	0
4	4	-1	all	SatisfiedInterests	109	0
4	4	-1	all	TimedOutInterests	0	0
5	0	0	dev=net(0)	InInterests	0	0
5	0	0	dev=net(0)	OutInterests	146	5.27148
5	0	0	dev=net(0)	DropInterests	0	0
5	0	0	dev=net(0)	InNacks	0	0
5	0	0	dev=net(0)	OutNacks	0	0
5	0	0	dev=net(0)	DropNacks	0	0
5	0	0	dev=net(0)	InData	81	84.3896
5	0	0	dev=net(0)	OutData	0	0
5	0	0	dev=net(0)	DropData	0	0
5	0	1	dev=local(1)	InInterests	146	0
5	0	1	dev=local(1)	OutInterests	0	0
5	0	1	dev=local(1)	DropInterests	0	0
5	0	1	dev=local(1)	InNacks	0	0
5	0	1	dev=local(1)	OutNacks	0	0
5	0	1	dev=local(1)	DropNacks	0	0
5	0	1	dev=local(1)	InData	0	0
5	0	1	dev=local(1)	OutData	81	84.3896
5	0	1	dev=local(1)	DropData	0	0
5	0	-1	all	SatisfiedInterests	81	0
5	0	-1	all	TimedOutInterests	0	0
5	1	0	dev=net(0)	InInterests	107	3.86621
5	1	0	dev=net(0)	OutInterests	0	0
5	1	0	dev=net(0)	DropInterests	0	0
5	1	0	dev=net(0)	InNacks	0	0
5	1	0	dev=net(0)	OutNacks	0	0
5	1	0	dev=net(0)	DropNacks	0	0
5	1	0	dev=net(0)	InData	0	0
5	1	0	dev=net(0)	OutData	108	112.535
5	1	0	dev=net(0)	DropData	0	0
5	1	1	dev=net(1)	InInterests	0	0
5	1	1	dev=net(1)	OutInterests	107	3.86621
5	1	1	dev=net(1)	DropInterests	0	0
5	1	1	dev=net(1)	InNacks	0	0
5	1	1	dev=net(1)	OutNacks	0	0
5	1	1	dev=net(1)	DropNacks	0	0
5	1	1	dev=net(1)	InData	0	0
5	1	1	dev=net(1)	OutData	0	0
5	1	1	dev=net(1)	DropData	0	0
5	1	2	dev=net(2)	InInterests	0	0
5	1	2	dev=net(2)	OutInterests	107	3.86621
5	1	2	dev=net(2)	DropInterests	0	0
5	1	2	dev=net(2)	InNacks	0	0
5	1	2	dev=net(2)	OutNacks	0	0
5	1	2	dev=net(2)	DropNacks	0	0
5	1	2	dev=net(2)	InData	108	112.535
5	1	2	dev=net(2)	OutData	0	0
5	1	2	dev=net(2)	DropData	0	0
5	1	-1	all	SatisfiedInterests	108	0
5	1	-1	all	TimedOutInterests	0	0
5	2	0	dev=net(0)	InInterests	0	0
5	2	0	dev=net(0)	OutInterests	108	3.90234
5	2	0	dev=net(0)	DropInterests	0	0
5	2	0	dev=net(0)	InNacks	0	0
5	2	0	dev=net(0)	OutNacks	0	0
5	2	0	dev=net(0)	DropNacks	0	0
5	2	0	dev=net(0)	InData	108	112.535
5	2	0	dev=net(0)	OutData	0	0
5	2	0	dev=net(0)	DropData	0	0
5	2	1	dev=net(1)	InInterests	113	4.07812
5	2	1	dev=net(1)	OutInterests	0	0
5	2	1	dev=net(1)	DropInterests	0	0
5	2	1	dev=net(1)	InNacks	0	0
5	2	1	dev=net(1)	OutNacks	0	0
5	2	1	dev=net(1)	DropNacks	0	0
5	2	1	dev=net(1)	InData	0	0
5	2	1	dev=net(1)	OutData	113	117.74
5	2	1	dev=net(1)	DropData	0	0
5	2	-1	all	SatisfiedInterests	113	0
5	2	-1	all	TimedOutInterests	0	0
5	3	0	dev=net(0)	InInterests	108	3.90234
5	3	0	dev=net(0)	OutInterests	0	0
5	3	0	dev=net(0)	DropInterests	0	0
5	3	0	dev=net(0)	InNacks	0	0
5	3	0	dev=net(0)	OutNacks	0	0
5	3	0	dev=net(0)	DropNacks	0	0
5	3	0	dev=net(0)	InData	0	0
5	3	0	dev=net(0)	OutData	0	0
5	3	0	dev=net(0)	DropData	0	0
5	3	1	dev=net(1)	InInterests	0	0
5	3	1	dev=net(1)	OutInterests	108	3.90234
5	3	1	dev=net(1)	DropInterests	0	0
5	3	1	dev=net(1)	InNacks	0	0
5	3	1	dev=net(1)	OutNacks	0	0
5	3	1	dev=net(1)	DropNacks	0	0
5	3	1	dev=net(1)	InData	0	0
5	3	1	dev=net(1)	OutData	0	0
5	3	1	dev=net(1)	DropData	0	0
5	3	-1	all	SatisfiedInterests	0	0
5	3	-1	all	TimedOutInterests	98	0
5	4	0	dev=net(0)	InInterests	108	3.90234
5	4	0	dev=net(0)	OutInterests	0	0
5	4	0	dev=net(0)	DropInterests	0	0
5	4	0	dev=net(0)	InNacks	0	0
5	4	0	dev=net(0)	OutNacks	0	0
5	4	0	dev=net(0)	DropNacks	0	0
5	4	0	dev=net(0)	InData	0	0
5	4	0	dev=net(0)	OutData	108	112.535
5	4	0	dev=net(0)	DropData	0	0
5	4	1	dev=local(1)	InInterests	0	0
5	4	1	dev=local(1)	OutInterests	108	3.90234
5	4	1	dev=local(1)	DropInterests	0	0
5	4	1	dev=local(1)	InNacks	0	0
5	4	1	dev=local(1)	OutNacks	0	0
5	4	1	dev=local(1)	DropNacks	0	0
5	4	1	dev=local(1)	InData	108	0
5	4	1	dev=local(1)	OutData	0	0
5	4	1	dev=local(1)	DropData	0	0
5	4	-1	all	SatisfiedInterests	108	0
5	4	-1	all	TimedOutInterests	0	0
6	0	0	dev=net(0)	InInterests	0	0
6	0	0	dev=net(0)	OutInterests	147	5.31152
6	0	0	dev=net(0)	DropInterests	0	0
6	0	0	dev=net(0)	InNacks	0	0
6	0	0	dev=net(0)	OutNacks	0	0
6	0	0	dev=net(0)	DropNacks	0	0
6	0	0	dev=net(0)	InData	80	83.3545
6	0	0	dev=net(0)	OutData	0	0
6	0	0	dev=net(0)	DropData	1	1.04199
6	0	1	dev=local(1)	InInterests	147	0
6	0	1	dev=local(1)	OutInterests	0	0
6	0	1	dev=local(1)	DropInterests	0	0
6	0	1	dev=local(1)	InNacks	0	0
6	0	1	dev=local(1)	OutNacks	0	0
6	0	1	dev=local(1)	DropNacks	0	0
6	0	1	dev=local(1)	InData	0	0
6	0	1	dev=local(1)	OutData	79	82.3125
6	0	1	dev=local(1)	DropData	0	0
6	0	-1	all	SatisfiedInterests	79	0
6	0	-1	all	TimedOutInterests	10	0
6	1	0	dev=net(0)	InInterests	95	3.43262
6	1	0	dev=net(0)	OutInterests	0	0
6	1	0	dev=net(0)	DropInterests	0	0
6	1	0	dev=net(0)	InNacks	0	0
6	1	0	dev=net(0)	OutNacks	0	0
6	1	0	dev=net(0)	DropNacks	0	0
6	1	0	dev=net(0)	InData	0	0
6	1	0	dev=net(0)	OutData	94	97.9473
6	1	0	dev=net(0)	DropData	0	0
6	1	1	dev=net(1)	InInterests	0	0
6	1	1	dev=net(1)	OutInterests	95	3.43262
6	1	1	dev=net(1)	DropInterests	0	0
6	1	1	dev=net(1)	InNacks	0	0
6	1	1	dev=net(1)	OutNacks	0	0
6	1	1	dev=net(1)	DropNacks	0	0
6	1	1	dev=net(1)	InData	0	0
6	1	1	dev=net(1)	OutData	0	0
6	1	1	dev=net(1)	DropData	0	0
6	1	2	dev=net(2)	InInterests	0	0
6	1	2	dev=net(2)	OutInterests	95	3.43262
6	1	2	dev=net(2)	DropInterests	0	0
6	1	2	dev=net(2)	InNacks	0	0
6	1	2	dev=net(2)	OutNacks	0	0
6	1	2	dev=net(2)	DropNacks	0	0
6	1	2	dev=net(2)	InData	94	97.9473
6	1	2	dev=net(2)	OutData	0	0
6	1	2	dev=net(2)	DropData	0	0
6	1	-1	all	SatisfiedInterests	94	0
6	1	-1	all	TimedOutInterests	0	0
6	2	0	dev=net(0)	InInterests	0	0
6	2	0	dev=net(0)	OutInterests	96	3.46875
6	2	0	dev=net(0)	DropInterests	0	0
6	2	0	dev=net(0)	InNacks	0	0
6	2	0	dev=net(0)	OutNacks	0	0
6	2	0	dev=net(0)	DropNacks	0	0
6	2	0	dev=net(0)	InData	93	96.9053
6	2	0	dev=net(0)	OutData	0	0
6	2	0	dev=net(0)	DropData	0	0
6	2	1	dev=net(1)	InInterests	101	3.64746
6	2	1	dev=net(1)	OutInterests	0	0
6	2	1	dev=net(1)	DropInterests	0	0
6	2	1	dev=net(1)	InNacks	0	0
6	2	1	dev=net(1)	OutNacks	0	0
6	2	1	dev=net(1)	DropNacks	0	0
6	2	1	dev=net(1)	InData	0	0
6	2	1	dev=net(1)	OutData	98	102.113
6	2	1	dev=net(1)	DropData	0	0
6	2	-1	all	SatisfiedInterests	98	0
6	2	-1	all	TimedOutInterests	0	0
6	3	0	dev=net(0)	InInterests	95	3.43262
6	3	0	dev=net(0)	OutInterests	0	0
6	3	0	dev=net(0)	DropInterests	0	0
6	3	0	dev=net(0)	InNacks	0	0
6	3	0	dev=net(0)	OutNacks	0	0
6	3	0	dev=net(0)	DropNacks	0	0
6	3	0	dev=net(0)	InData	0	0
6	3	0	dev=net(0)	OutData	0	0
6	3	0	dev=net(0)	DropData	0	0
6	3	1	dev=net(1)	InInterests	0	0
6	3	1	dev=net(1)	OutInterests	95	3.43262
6	3	1	dev=net(1)	DropInterests	0	0
6	3	1	dev=net(1)	InNacks	0	0
6	3	1	dev=net(1)	OutNacks	0	0
6	3	1	dev=net(1)	DropNacks	0	0
6	3	1	dev=net(1)	InData	0	0
6	3	1	dev=net(1)	OutData	0	0
6	3	1	dev=net(1)	DropData	0	0
6	3	-1	all	SatisfiedInterests	0	0
6	3	-1	all	TimedOutInterests	109	0
6	4	0	dev=net(0)	InInterests	95	3.43262
6	4	0	dev=net(0)	OutInterests	0	0
6	4	0	dev=net(0)	DropInterests	0	0
6	4	0	dev=net(0)	InNacks	0	0
6	4	0	dev=net(0)	OutNacks	0	0
6	4	0	dev=net(0)	DropNacks	0	0
6	4	0	dev=net(0)	InData	0	0
6	4	0	dev=net(0)	OutData	95	98.9893
6	4	0	dev=net(0)	DropData	0	0
6	4	1	dev=local(1)	InInterests	0	0
6	4	1	dev=local(1)	OutInterests	95	3.43262
6	4	1	dev=local(1)	DropInterests	0	0
6	4	1	dev=local(1)	InNacks	0	0
6	4	1	dev=local(1)	OutNacks	0	0
6	4	1	dev=local(1)	DropNacks	0	0
6	4	1	dev=local(1)	InData	95	0
6	4	1	dev=local(1)	OutData	0	0
6	4	1	dev=local(1)	DropData	0	0
6	4	-1	all	SatisfiedInterests	95	0
6	4	-1	all	TimedOutInterests	0	0
7	0	0	dev=net(0)	InInterests	0	0
7	0	0	dev=net(0)	OutInterests	146	5.27539
7	0	0	dev=net(0)	DropInterests	0	0
7	0	0	dev=net(0)	InNacks	0	0
7	0	0	dev=net(0)	OutNacks	0	0
7	0	0	dev=net(0)	DropNacks	0	0
7	0	0	dev=net(0)	InData	79	82.3154
7	0	0	dev=net(0)	OutData	0	0
7	0	0	dev=net(0)	DropData	79	82.3154
7	0	1	dev=local(1)	InInterests	146	0
7	0	1	dev=local(1)	OutInterests	0	0
7	0	1	dev=local(1)	DropInterests	0	0
7	0	1	dev=local(1)	InNacks	0	0
7	0	1	dev=local(1)	OutNacks	0	0
7	0	1	dev=local(1)	DropNacks	0	0
7	0	1	dev=local(1)	InData	0	0
7	0	1	dev=local(1)	OutData	0	0
7	0	1	dev=local(1)	DropData	0	0
7	0	-1	all	SatisfiedInterests	0	0
7	0	-1	all	TimedOutInterests	145	0
7	1	0	dev=net(0)	InInterests	107	3.86621
7	1	0	dev=net(0)	OutInterests	0	0
7	1	0	dev=net(0)	DropInterests	0	0
7	1	0	dev=net(0)	InNacks	0	0
7	1	0	dev=net(0)	OutNacks	0	0
7	1	0	dev=net(0)	DropNacks	0	0
7	1	0	dev=net(0)	InData	0	0
7	1	0	dev=net(0)	OutData	107	111.493
7	1	0	dev=net(0)	DropData	0	0
7	1	1	dev=net(1)	InInterests	0	0
7	1	1	dev=net(1)	OutInterests	107	3.86621
7	1	1	dev=net(1)	DropInterests	0	0
7	1	1	dev=net(1)	InNacks	0	0
7	1	1	dev=net(1)	OutNacks	0	0
7	1	1	dev=net(1)	DropNacks	0	0
7	1	1	dev=net(1)	InData	0	0
7	1	1	dev=net(1)	OutData	0	0
7	1	1	dev=net(1)	DropData	0	0
7	1	2	dev=net(2)	InInterests	0	0
7	1	2	dev=net(2)	OutInterests	107	3.86621
7	1	2	dev=net(2)	DropInterests	0	0
7	1	2	dev=net(2)	InNacks	0	0
7	1	2	dev=net(2)	OutNacks	0	0
7	1	2	dev=net(2)	DropNacks	0	0
7	1	2	dev=net(2)	InData	107	111.493
7	1	2	dev=net(2)	OutData	0	0
7	1	2	dev=net(2)	DropData	0	0
7	1	-1	all	SatisfiedInterests	107	0
7	1	-1	all	TimedOutInterests	0	0
7	2	0	dev=net(0)	InInterests	0	0
7	2	0	dev=net(0)	OutInterests	105	3.79395
7	2	0	dev=net(0)	DropInterests	0	0
7	2	0	dev=net(0)	InNacks	0	0
7	2	0	dev=net(0)	OutNacks	0	0
7	2	0	dev=net(0)	DropNacks	0	0
